origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
SNA,2020,11,17,17,70,41,34.85,0,0,0,0,1017.9,10,2020-11-18T01:00:00Z
SNA,2020,11,17,18,73.9,41,30.54,330,3.4523399999999995,3.972883825199999,0,1017.4,10,2020-11-18T02:00:00Z
SNA,2020,11,17,19,75,44.1,33.16,190,9.20624,10.594356867199998,0,1016.5,10,2020-11-18T03:00:00Z
SNA,2020,11,17,20,73.9,37.9,27.06,220,9.20624,10.594356867199998,0,1016,10,2020-11-18T04:00:00Z
SNA,2020,11,17,21,73.9,46.9,38.26,200,6.904679999999999,7.945767650399998,0,1015.3,10,2020-11-18T05:00:00Z
SNA,2020,11,17,22,73.9,44.1,34.4,210,8.05546,9.2700622588,0,1015.4,10,2020-11-18T06:00:00Z
SNA,2020,11,17,23,68,52,56.55,270,4.60312,5.297178433599999,0,1015.3,10,2020-11-18T07:00:00Z
SNA,2020,11,18,0,64,50,60.34,200,5.7539,6.621473041999999,0,1015.4,10,2020-11-18T08:00:00Z
SNA,2020,11,18,1,62.1,53.1,72.33,160,3.4523399999999995,3.972883825199999,0,1015.3,9,2020-11-18T09:00:00Z
SNA,2020,11,18,2,61,55,80.61,240,3.4523399999999995,3.972883825199999,0,1015.9,10,2020-11-18T10:00:00Z
SNA,2020,11,18,3,60.1,55,83.23,0,0,0,0,1016.3,7,2020-11-18T11:00:00Z
SNA,2020,11,18,4,60.1,55,83.23,0,0,0,0,1016.4,6,2020-11-18T12:00:00Z
SNA,2020,11,18,5,57.9,54,86.82,190,3.4523399999999995,3.972883825199999,0,1017,7,2020-11-18T13:00:00Z
SNA,2020,11,18,6,57.9,54,86.82,0,0,0,0,1017.3,5,2020-11-18T14:00:00Z
SNA,2020,11,18,7,55.9,53.1,90.29,210,3.4523399999999995,3.972883825199999,0,1017.6,6,2020-11-18T15:00:00Z
SNA,2020,11,18,8,55.9,53.1,90.29,210,3.4523399999999995,3.972883825199999,0,NA,6,2020-11-18T16:00:00Z
SNA,2020,11,18,9,55.9,54,93.32,0,0,0,0,NA,0.25,2020-11-18T17:00:00Z
SNA,2020,11,18,10,55,54,96.42,0,0,0,0,NA,0.25,2020-11-18T18:00:00Z
SNA,2020,11,18,11,54,52,92.92,0,0,0,0,NA,0.25,2020-11-18T19:00:00Z
SNA,2020,11,18,12,54,53.1,96.76,0,0,0,0,NA,0.25,2020-11-18T20:00:00Z
SNA,2020,11,18,13,55,53.1,93.29,90,3.4523399999999995,3.972883825199999,0,NA,0.25,2020-11-18T21:00:00Z
SNA,2020,11,18,14,55,54,96.42,0,0,0,0,NA,1,2020-11-18T22:00:00Z
SNA,2020,11,18,15,55.9,53.1,90.29,0,0,0,0,NA,4,2020-11-18T23:00:00Z
SNA,2020,11,18,16,57,53.1,86.77,0,0,0,0,NA,3,2020-11-19T00:00:00Z
SNA,2020,11,18,17,59,51.1,75.02,200,3.4523399999999995,3.972883825199999,0,NA,5,2020-11-19T01:00:00Z
SNA,2020,11,18,18,62.1,51.1,67.19,280,4.60312,5.297178433599999,0,1020.2,10,2020-11-19T02:00:00Z
SNA,2020,11,18,19,63,51.1,65.09,NA,4.60312,5.297178433599999,0,NA,10,2020-11-19T03:00:00Z
SNA,2020,11,18,20,66,51.1,58.62,NA,3.4523399999999995,3.972883825199999,0,1018.6,10,2020-11-19T04:00:00Z
SNA,2020,11,18,21,66.9,51.1,56.82,NA,3.4523399999999995,3.972883825199999,0,1018.2,10,2020-11-19T05:00:00Z
SNA,2020,11,18,22,64.9,52,62.96,240,6.904679999999999,7.945767650399998,0,1018.2,10,2020-11-19T06:00:00Z
SNA,2020,11,18,23,64,52,64.97,250,5.7539,6.621473041999999,0,1018.1,10,2020-11-19T07:00:00Z
SNA,2020,11,19,0,63,53.1,70.07,230,4.60312,5.297178433599999,0,1018.1,10,2020-11-19T08:00:00Z
SNA,2020,11,19,1,62.1,53.1,72.33,240,3.4523399999999995,3.972883825199999,0,1018.5,10,2020-11-19T09:00:00Z
SNA,2020,11,19,2,61,53.1,75.2,0,0,0,0,1018.8,10,2020-11-19T10:00:00Z
SNA,2020,11,19,3,61,54,77.72,NA,3.4523399999999995,3.972883825199999,0,1019.1,10,2020-11-19T11:00:00Z
SNA,2020,11,19,4,61,54,77.72,330,3.4523399999999995,3.972883825199999,0,1019.5,10,2020-11-19T12:00:00Z
SNA,2020,11,19,5,61,55,80.61,0,0,0,0,NA,10,2020-11-19T13:00:00Z
SNA,2020,11,19,6,61,55,80.61,0,0,0,0,1020.1,10,2020-11-19T14:00:00Z
SNA,2020,11,19,7,61,55,80.61,0,0,0,0,1020.2,10,2020-11-19T15:00:00Z
SNA,2020,11,19,8,62.1,55,77.53,360,3.4523399999999995,3.972883825199999,0,1020.1,9,2020-11-19T16:00:00Z
SNA,2020,11,19,9,61,53.1,75.2,50,3.4523399999999995,3.972883825199999,0,1020.2,9,2020-11-19T17:00:00Z
SNA,2020,11,19,10,60.8,53.6,77.14,40,4.60312,5.297178433599999,0,NA,9,2020-11-19T18:00:00Z
SNA,2020,11,19,11,59,53.1,80.75,90,4.60312,5.297178433599999,0,NA,8,2020-11-19T19:00:00Z
SNA,2020,11,19,12,59,53.1,80.75,80,3.4523399999999995,3.972883825199999,0,1019.8,6,2020-11-19T20:00:00Z
SNA,2020,11,19,13,57.9,52,80.67,70,4.60312,5.297178433599999,0,1020,6,2020-11-19T21:00:00Z
SNA,2020,11,19,14,57,51.1,80.6,90,3.4523399999999995,3.972883825199999,0,NA,5,2020-11-19T22:00:00Z
SNA,2020,11,19,15,59,52,77.55,0,0,0,0,1020.8,4,2020-11-19T23:00:00Z
SNA,2020,11,19,16,62.1,52,69.46,0,0,0,0,1020.9,5,2020-11-20T00:00:00Z
SNA,2020,11,19,17,63,53.1,70.07,0,0,0,0,1020.7,6,2020-11-20T01:00:00Z
SNA,2020,11,19,18,66.9,53.1,61.16,NA,4.60312,5.297178433599999,0,1020,6,2020-11-20T02:00:00Z
SNA,2020,11,19,19,NA,NA,NA,310,2.30156,2.6485892167999996,NA,NA,6,2020-11-20T03:00:00Z
SNA,2020,11,19,20,NA,NA,NA,250,5.7539,6.621473041999999,NA,NA,7,2020-11-20T04:00:00Z
SNA,2020,11,19,21,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,8,2020-11-20T05:00:00Z
SNA,2020,11,19,22,NA,NA,NA,210,5.7539,6.621473041999999,NA,NA,8,2020-11-20T06:00:00Z
SNA,2020,11,19,23,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,9,2020-11-20T07:00:00Z
SNA,2020,11,20,0,63,52,67.29,240,4.60312,5.297178433599999,0,1018,10,2020-11-20T08:00:00Z
SNA,2020,11,20,1,61,52,72.22,0,0,0,0,1018.2,10,2020-11-20T09:00:00Z
SNA,2020,11,20,2,NA,NA,NA,0,0,0,NA,NA,9,2020-11-20T10:00:00Z
SNA,2020,11,20,3,59,53.1,80.75,0,0,0,0,1018.4,8,2020-11-20T11:00:00Z
SNA,2020,11,20,4,57.9,53.1,84,0,0,0,0,1018.4,6,2020-11-20T12:00:00Z
SNA,2020,11,20,5,57.9,53.1,84,0,0,0,0,1018.9,6,2020-11-20T13:00:00Z
SNA,2020,11,20,6,57.9,52,80.67,0,0,0,0,1018.6,7,2020-11-20T14:00:00Z
SNA,2020,11,20,7,57.9,52,80.67,0,0,0,0,1018.8,7,2020-11-20T15:00:00Z
SNA,2020,11,20,8,57,51.1,80.6,0,0,0,0,1018.4,6,2020-11-20T16:00:00Z
SNA,2020,11,20,9,55.9,50,80.52,0,0,0,0,1018.2,9,2020-11-20T17:00:00Z
SNA,2020,11,20,10,54,48.9,82.82,0,0,0,0,1018.3,6,2020-11-20T18:00:00Z
SNA,2020,11,20,11,54,48.9,82.82,0,0,0,0,1018,8,2020-11-20T19:00:00Z
SNA,2020,11,20,12,54,48.9,82.82,0,0,0,0,1018.2,8,2020-11-20T20:00:00Z
SNA,2020,11,20,13,53.1,48,82.76,30,3.4523399999999995,3.972883825199999,0,1018.5,7,2020-11-20T21:00:00Z
SNA,2020,11,20,14,53.1,48,82.76,0,0,0,0,1019.5,6,2020-11-20T22:00:00Z
SNA,2020,11,20,15,55.9,48.9,77.28,0,0,0,0,1019.9,7,2020-11-20T23:00:00Z
SNA,2020,11,20,16,61,51.1,69.86,130,3.4523399999999995,3.972883825199999,0,1019.9,6,2020-11-21T00:00:00Z
SNA,2020,11,20,17,66.9,52,58.74,0,0,0,0,1019.6,6,2020-11-21T01:00:00Z
SNA,2020,11,20,18,68,52,56.55,NA,3.4523399999999995,3.972883825199999,0,1019.3,6,2020-11-21T02:00:00Z
SNA,2020,11,20,19,70,54,56.82,NA,4.60312,5.297178433599999,0,1018.3,5,2020-11-21T03:00:00Z
SNA,2020,11,20,20,NA,NA,NA,200,4.60312,5.297178433599999,NA,NA,5,2020-11-21T04:00:00Z
SNA,2020,11,20,21,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,6,2020-11-21T05:00:00Z
SNA,2020,11,20,22,NA,NA,NA,260,5.7539,6.621473041999999,NA,NA,5,2020-11-21T06:00:00Z
SNA,2020,11,20,23,NA,NA,NA,210,5.7539,6.621473041999999,NA,NA,5,2020-11-21T07:00:00Z
SNA,2020,11,21,0,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,8,2020-11-21T08:00:00Z
SNA,2020,11,21,1,NA,NA,NA,180,5.7539,6.621473041999999,NA,NA,8,2020-11-21T09:00:00Z
SNA,2020,11,21,2,NA,NA,NA,240,4.60312,5.297178433599999,NA,NA,6,2020-11-21T10:00:00Z
SNA,2020,11,21,3,NA,NA,NA,180,4.60312,5.297178433599999,NA,NA,5,2020-11-21T11:00:00Z
SNA,2020,11,21,4,NA,NA,NA,200,5.7539,6.621473041999999,NA,NA,4,2020-11-21T12:00:00Z
SNA,2020,11,21,5,NA,NA,NA,0,0,0,NA,NA,4,2020-11-21T13:00:00Z
SNA,2020,11,21,6,NA,NA,NA,0,0,0,NA,NA,6,2020-11-21T14:00:00Z
SNA,2020,11,21,7,57.9,54,86.82,0,0,0,0,1018.6,5,2020-11-21T15:00:00Z
SNA,2020,11,21,8,57.9,53.1,84,0,0,0,0,1018.2,4,2020-11-21T16:00:00Z
SNA,2020,11,21,9,57,52,83.33,0,0,0,0,1018.2,5,2020-11-21T17:00:00Z
SNA,2020,11,21,10,55.9,51.1,83.88,0,0,0,0,1018,6,2020-11-21T18:00:00Z
SNA,2020,11,21,11,55,50,83.2,0,0,0,0,1017.8,6,2020-11-21T19:00:00Z
SNA,2020,11,21,12,54,50,86.29,0,0,0,0,1018,5,2020-11-21T20:00:00Z
SNA,2020,11,21,13,54,48.9,82.82,0,0,0,0,1018.3,5,2020-11-21T21:00:00Z
SNA,2020,11,21,14,53.1,48.9,85.59,0,0,0,0,1018.7,4,2020-11-21T22:00:00Z
SNA,2020,11,21,15,57,50,77.38,0,0,0,0,1019.2,4,2020-11-21T23:00:00Z
SNA,2020,11,21,16,60.1,52,74.57,0,0,0,0,1019.2,4,2020-11-22T00:00:00Z
SNA,2020,11,21,17,66,53.1,63.1,0,0,0,0,1019,4,2020-11-22T01:00:00Z
SNA,2020,11,21,18,71.1,52,50.86,280,4.60312,5.297178433599999,0,1018.4,5,2020-11-22T02:00:00Z
SNA,2020,11,21,19,73,54,51.33,NA,4.60312,5.297178433599999,0,1017.2,6,2020-11-22T03:00:00Z
SNA,2020,11,21,20,71.1,54,54.73,220,6.904679999999999,7.945767650399998,0,1016.8,6,2020-11-22T04:00:00Z
SNA,2020,11,21,21,70,53.1,54.98,220,6.904679999999999,7.945767650399998,0,1016.4,6,2020-11-22T05:00:00Z
SNA,2020,11,21,22,70,53.1,54.98,200,6.904679999999999,7.945767650399998,0,1016,7,2020-11-22T06:00:00Z
SNA,2020,11,21,23,68,50,52.51,220,6.904679999999999,7.945767650399998,0,1016,9,2020-11-22T07:00:00Z
SNA,2020,11,22,0,64,53.1,67.66,250,3.4523399999999995,3.972883825199999,0,1016.2,9,2020-11-22T08:00:00Z
SNA,2020,11,22,1,64,55,72.52,0,0,0,0,1016.2,9,2020-11-22T09:00:00Z
SNA,2020,11,22,2,62.1,55,77.53,160,3.4523399999999995,3.972883825199999,0,1016.4,9,2020-11-22T10:00:00Z
SNA,2020,11,22,3,62.1,54,74.75,0,0,0,0,1016.2,9,2020-11-22T11:00:00Z
SNA,2020,11,22,4,61,53.1,75.2,0,0,0,0,1016.5,10,2020-11-22T12:00:00Z
SNA,2020,11,22,5,60.1,53.1,77.65,0,0,0,0,1016.4,10,2020-11-22T13:00:00Z
SNA,2020,11,22,6,59,51.1,75.02,0,0,0,0,1016.3,9,2020-11-22T14:00:00Z
SNA,2020,11,22,7,57,50,77.38,0,0,0,0,1016.1,10,2020-11-22T15:00:00Z
SNA,2020,11,22,8,57,51.1,80.6,0,0,0,0,1015.6,9,2020-11-22T16:00:00Z
SNA,2020,11,22,9,55.9,50,80.52,0,0,0,0,1015.1,10,2020-11-22T17:00:00Z
SNA,2020,11,22,10,55.9,48,74.72,0,0,0,0,1014.4,10,2020-11-22T18:00:00Z
SNA,2020,11,22,11,54,48.9,82.82,0,0,0,0,1014.4,10,2020-11-22T19:00:00Z
SNA,2020,11,22,12,54,48,80.07,0,0,0,0,1014.9,9,2020-11-22T20:00:00Z
SNA,2020,11,22,13,54,46.9,76.83,0,0,0,0,1014.8,10,2020-11-22T21:00:00Z
SNA,2020,11,22,14,53.1,46.9,79.4,0,0,0,0,1014.8,10,2020-11-22T22:00:00Z
SNA,2020,11,22,15,55,48,77.21,0,0,0,0,1015.4,8,2020-11-22T23:00:00Z
SNA,2020,11,22,16,62.1,51.1,67.19,0,0,0,0,1015.8,7,2020-11-23T00:00:00Z
SNA,2020,11,22,17,64.9,53.1,65.56,0,0,0,0,1015.3,8,2020-11-23T01:00:00Z
SNA,2020,11,22,18,66.9,52,58.74,NA,3.4523399999999995,3.972883825199999,0,NA,10,2020-11-23T02:00:00Z
SNA,2020,11,22,19,68,53.1,58.88,200,9.20624,10.594356867199998,0,1013.5,10,2020-11-23T03:00:00Z
SNA,2020,11,22,20,66.9,54,63.21,230,9.20624,10.594356867199998,0,1012.8,10,2020-11-23T04:00:00Z
SNA,2020,11,22,21,66.9,54,63.21,210,9.20624,10.594356867199998,0,1012.3,10,2020-11-23T05:00:00Z
SNA,2020,11,22,22,66,55,67.64,220,8.05546,9.2700622588,0,1011.7,10,2020-11-23T06:00:00Z
SNA,2020,11,22,23,64.9,55,70.28,230,5.7539,6.621473041999999,0,1011.7,10,2020-11-23T07:00:00Z
SNA,2020,11,23,0,64,55,72.52,230,6.904679999999999,7.945767650399998,0,NA,10,2020-11-23T08:00:00Z
SNA,2020,11,23,1,59,55,86.56,220,3.4523399999999995,3.972883825199999,0,1012.2,8,2020-11-23T09:00:00Z
SNA,2020,11,23,2,59,54,83.46,0,0,0,0,1012.3,7,2020-11-23T10:00:00Z
SNA,2020,11,23,3,59,54,83.46,240,3.4523399999999995,3.972883825199999,0,1012.3,6,2020-11-23T11:00:00Z
SNA,2020,11,23,4,55.9,53.1,90.29,220,5.7539,6.621473041999999,0,NA,0.25,2020-11-23T12:00:00Z
SNA,2020,11,23,5,55.9,55,96.78,190,5.7539,6.621473041999999,0,NA,0.5,2020-11-23T13:00:00Z
SNA,2020,11,23,6,55.9,54,93.32,180,4.60312,5.297178433599999,0,NA,2,2020-11-23T14:00:00Z
SNA,2020,11,23,7,55,52,89.59,0,0,0,0,NA,3,2020-11-23T15:00:00Z
SNA,2020,11,23,8,54,51.1,89.88,0,0,0,0,NA,5,2020-11-23T16:00:00Z
SNA,2020,11,23,9,55.9,53.1,90.29,0,0,0,0,NA,3,2020-11-23T17:00:00Z
SNA,2020,11,23,10,55,53.1,93.29,0,0,0,0,NA,2.5,2020-11-23T18:00:00Z
SNA,2020,11,23,11,55.9,53.1,90.29,70,4.60312,5.297178433599999,0,NA,4,2020-11-23T19:00:00Z
SNA,2020,11,23,12,55.9,53.1,90.29,40,3.4523399999999995,3.972883825199999,0,NA,5,2020-11-23T20:00:00Z
SNA,2020,11,23,13,57.2,51.8,82.12,0,0,0,0,NA,6,2020-11-23T21:00:00Z
SNA,2020,11,23,14,57.9,52,80.67,0,0,0,0,1012.6,6,2020-11-23T22:00:00Z
SNA,2020,11,23,15,59,52,77.55,NA,5.7539,6.621473041999999,0,1012.7,7,2020-11-23T23:00:00Z
SNA,2020,11,23,16,60.1,51.1,72.13,0,0,0,0,1013.4,10,2020-11-24T00:00:00Z
SNA,2020,11,23,17,62.1,51.1,67.19,180,4.60312,5.297178433599999,0,1013.3,10,2020-11-24T01:00:00Z
SNA,2020,11,23,18,64,50,60.34,190,8.05546,9.2700622588,0,1012.9,10,2020-11-24T02:00:00Z
SNA,2020,11,23,19,64,48.9,57.91,210,11.5078,13.242946083999998,0,1012.6,10,2020-11-24T03:00:00Z
SNA,2020,11,23,20,64.9,50,58.47,220,8.05546,9.2700622588,0,NA,10,2020-11-24T04:00:00Z
SNA,2020,11,23,21,NA,NA,NA,210,9.20624,10.594356867199998,NA,NA,10,2020-11-24T05:00:00Z
SNA,2020,11,23,22,NA,NA,NA,220,10.357019999999999,11.918651475599997,NA,NA,10,2020-11-24T06:00:00Z
SNA,2020,11,23,23,NA,NA,NA,220,9.20624,10.594356867199998,NA,NA,10,2020-11-24T07:00:00Z
SNA,2020,11,24,0,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2020-11-24T08:00:00Z
SNA,2020,11,24,1,59,51.1,75.02,0,0,0,0,1012.9,9,2020-11-24T09:00:00Z
SNA,2020,11,24,2,57.9,52,80.67,130,3.4523399999999995,3.972883825199999,0,1013.2,9,2020-11-24T10:00:00Z
SNA,2020,11,24,3,57,51.1,80.6,160,3.4523399999999995,3.972883825199999,0,1013.6,9,2020-11-24T11:00:00Z
SNA,2020,11,24,4,57,51.1,80.6,0,0,0,0,1014,7,2020-11-24T12:00:00Z
SNA,2020,11,24,5,55.9,50,80.52,NA,3.4523399999999995,3.972883825199999,0,1014.3,9,2020-11-24T13:00:00Z
SNA,2020,11,24,6,57,51.1,80.6,120,3.4523399999999995,3.972883825199999,0,NA,9,2020-11-24T14:00:00Z
SNA,2020,11,24,7,55,50,83.2,10,3.4523399999999995,3.972883825199999,0,1014.7,9,2020-11-24T15:00:00Z
SNA,2020,11,24,8,55.9,50,80.52,100,3.4523399999999995,3.972883825199999,0,NA,9,2020-11-24T16:00:00Z
SNA,2020,11,24,9,55.9,50,80.52,80,3.4523399999999995,3.972883825199999,0,1015.7,10,2020-11-24T17:00:00Z
SNA,2020,11,24,10,57,48.9,74.27,80,4.60312,5.297178433599999,0,1015.9,10,2020-11-24T18:00:00Z
SNA,2020,11,24,11,54,48,80.07,60,3.4523399999999995,3.972883825199999,0,1016.1,10,2020-11-24T19:00:00Z
SNA,2020,11,24,12,55,48,77.21,80,3.4523399999999995,3.972883825199999,0,NA,10,2020-11-24T20:00:00Z
SNA,2020,11,24,13,53.1,46.9,79.4,10,3.4523399999999995,3.972883825199999,0,1016.9,9,2020-11-24T21:00:00Z
SNA,2020,11,24,14,53.1,46.9,79.4,140,3.4523399999999995,3.972883825199999,0,1017.5,9,2020-11-24T22:00:00Z
SNA,2020,11,24,15,57,48,71.81,0,0,0,0,1017.7,9,2020-11-24T23:00:00Z
SNA,2020,11,24,16,NA,NA,NA,60,2.30156,2.6485892167999996,NA,NA,9,2020-11-25T00:00:00Z
SNA,2020,11,24,17,NA,NA,NA,0,0,0,NA,NA,9,2020-11-25T01:00:00Z
SNA,2020,11,24,18,NA,NA,NA,200,2.30156,2.6485892167999996,NA,NA,10,2020-11-25T02:00:00Z
SNA,2020,11,24,19,NA,NA,NA,200,5.7539,6.621473041999999,NA,NA,10,2020-11-25T03:00:00Z
SNA,2020,11,24,20,NA,NA,NA,200,4.60312,5.297178433599999,NA,NA,10,2020-11-25T04:00:00Z
SNA,2020,11,24,21,NA,NA,NA,190,5.7539,6.621473041999999,NA,NA,10,2020-11-25T05:00:00Z
SNA,2020,11,24,22,NA,NA,NA,210,4.60312,5.297178433599999,NA,NA,10,2020-11-25T06:00:00Z
SNA,2020,11,24,23,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,10,2020-11-25T07:00:00Z
SNA,2020,11,25,0,62.1,51.1,67.19,210,6.904679999999999,7.945767650399998,0,1016.6,9,2020-11-25T08:00:00Z
SNA,2020,11,25,1,61,52,72.22,250,3.4523399999999995,3.972883825199999,0,1017.1,9,2020-11-25T09:00:00Z
SNA,2020,11,25,2,60.1,53.1,77.65,0,0,0,0,1017.6,9,2020-11-25T10:00:00Z
SNA,2020,11,25,3,59,53.1,80.75,0,0,0,0,1017.9,9,2020-11-25T11:00:00Z
SNA,2020,11,25,4,59,52,77.55,0,0,0,0,1018.1,9,2020-11-25T12:00:00Z
SNA,2020,11,25,5,57,51.1,80.6,0,0,0,0,1018.2,8,2020-11-25T13:00:00Z
SNA,2020,11,25,6,55.9,50,80.52,0,0,0,0,1018.4,9,2020-11-25T14:00:00Z
SNA,2020,11,25,7,55,48.9,79.85,0,0,0,0,1018.5,9,2020-11-25T15:00:00Z
SNA,2020,11,25,8,54,48.9,82.82,0,0,0,0,1018.7,9,2020-11-25T16:00:00Z
SNA,2020,11,25,9,53.1,48,82.76,20,3.4523399999999995,3.972883825199999,0,1019,8,2020-11-25T17:00:00Z
SNA,2020,11,25,10,53.1,46.9,79.4,0,0,0,0,1018.8,9,2020-11-25T18:00:00Z
SNA,2020,11,25,11,52,46.9,82.68,0,0,0,0,1018.6,9,2020-11-25T19:00:00Z
SNA,2020,11,25,12,52,46.9,82.68,0,0,0,0,1018.3,9,2020-11-25T20:00:00Z
SNA,2020,11,25,13,51.1,46,82.62,0,0,0,0,1018.6,8,2020-11-25T21:00:00Z
SNA,2020,11,25,14,51.1,46,82.62,0,0,0,0,1019.2,6,2020-11-25T22:00:00Z
SNA,2020,11,25,15,55,48,77.21,0,0,0,0,1019.5,7,2020-11-25T23:00:00Z
SNA,2020,11,25,16,57,48.9,74.27,0,0,0,0,NA,6,2020-11-26T00:00:00Z
SNA,2020,11,25,17,NA,NA,NA,200,2.30156,2.6485892167999996,NA,NA,4,2020-11-26T01:00:00Z
SNA,2020,11,25,18,NA,NA,NA,200,2.30156,2.6485892167999996,NA,NA,6,2020-11-26T02:00:00Z
SNA,2020,11,25,19,NA,NA,NA,270,5.7539,6.621473041999999,NA,NA,7,2020-11-26T03:00:00Z
SNA,2020,11,25,20,NA,NA,NA,220,4.60312,5.297178433599999,NA,NA,7,2020-11-26T04:00:00Z
SNA,2020,11,25,21,NA,NA,NA,0,0,0,NA,NA,8,2020-11-26T05:00:00Z
SNA,2020,11,25,22,NA,NA,NA,220,2.30156,2.6485892167999996,NA,NA,8,2020-11-26T06:00:00Z
SNA,2020,11,25,23,NA,NA,NA,250,4.60312,5.297178433599999,NA,NA,10,2020-11-26T07:00:00Z
SNA,2020,11,26,0,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,9,2020-11-26T08:00:00Z
SNA,2020,11,26,1,NA,NA,NA,220,5.7539,6.621473041999999,NA,NA,8,2020-11-26T09:00:00Z
SNA,2020,11,26,2,NA,NA,NA,200,2.30156,2.6485892167999996,NA,NA,5,2020-11-26T10:00:00Z
SNA,2020,11,26,3,NA,NA,NA,0,0,0,NA,NA,8,2020-11-26T11:00:00Z
SNA,2020,11,26,4,57.9,52,80.67,130,4.60312,5.297178433599999,0,1017.3,5,2020-11-26T12:00:00Z
SNA,2020,11,26,5,NA,NA,NA,140,4.60312,5.297178433599999,NA,NA,5,2020-11-26T13:00:00Z
SNA,2020,11,26,6,NA,NA,NA,140,2.30156,2.6485892167999996,NA,NA,6,2020-11-26T14:00:00Z
SNA,2020,11,26,7,NA,NA,NA,120,2.30156,2.6485892167999996,NA,NA,6,2020-11-26T15:00:00Z
SNA,2020,11,26,8,NA,NA,NA,100,4.60312,5.297178433599999,NA,NA,6,2020-11-26T16:00:00Z
SNA,2020,11,26,9,NA,NA,NA,90,4.60312,5.297178433599999,NA,NA,4,2020-11-26T17:00:00Z
SNA,2020,11,26,10,NA,NA,NA,0,0,0,NA,NA,4,2020-11-26T18:00:00Z
SNA,2020,11,26,11,NA,NA,NA,30,4.60312,5.297178433599999,NA,NA,5,2020-11-26T19:00:00Z
SNA,2020,11,26,12,NA,NA,NA,30,2.30156,2.6485892167999996,NA,NA,6,2020-11-26T20:00:00Z
SNA,2020,11,26,13,NA,NA,NA,20,4.60312,5.297178433599999,NA,NA,6,2020-11-26T21:00:00Z
SNA,2020,11,26,14,NA,NA,NA,20,4.60312,5.297178433599999,NA,NA,6,2020-11-26T22:00:00Z
SNA,2020,11,26,15,NA,NA,NA,0,0,0,NA,NA,4,2020-11-26T23:00:00Z
SNA,2020,11,26,16,NA,NA,NA,20,5.7539,6.621473041999999,NA,NA,5,2020-11-27T00:00:00Z
SNA,2020,11,26,17,NA,NA,NA,0,0,0,NA,NA,7,2020-11-27T01:00:00Z
SNA,2020,11,26,18,NA,NA,NA,290,4.60312,5.297178433599999,NA,NA,7,2020-11-27T02:00:00Z
SNA,2020,11,26,19,NA,NA,NA,0,0,0,NA,NA,8,2020-11-27T03:00:00Z
SNA,2020,11,26,20,NA,NA,NA,0,0,0,NA,NA,9,2020-11-27T04:00:00Z
SNA,2020,11,26,21,NA,NA,NA,240,5.7539,6.621473041999999,NA,NA,9,2020-11-27T05:00:00Z
SNA,2020,11,26,22,NA,NA,NA,NA,16.11092,18.5401245176,NA,NA,10,2020-11-27T06:00:00Z
SNA,2020,11,26,23,NA,NA,NA,NA,17.261699999999998,19.864419125999994,NA,NA,10,2020-11-27T07:00:00Z
SNA,2020,11,27,0,NA,NA,NA,40,17.261699999999998,19.864419125999994,NA,NA,10,2020-11-27T08:00:00Z
SNA,2020,11,27,1,66,10,11.02,40,17.261699999999998,19.864419125999994,0,1016.7,10,2020-11-27T09:00:00Z
SNA,2020,11,27,2,66,8.1,10.12,40,16.11092,18.5401245176,0,1017.3,10,2020-11-27T10:00:00Z
SNA,2020,11,27,3,64.9,9,10.94,40,25.317159999999998,29.134481384799994,0,1018,10,2020-11-27T11:00:00Z
SNA,2020,11,27,4,64.9,9,10.94,30,25.317159999999998,29.134481384799994,0,1018.6,10,2020-11-27T12:00:00Z
SNA,2020,11,27,5,NA,NA,NA,30,21.864819999999998,25.161597559599997,NA,NA,10,2020-11-27T13:00:00Z
SNA,2020,11,27,6,NA,NA,NA,50,16.11092,18.5401245176,NA,NA,10,2020-11-27T14:00:00Z
SNA,2020,11,27,7,NA,NA,NA,40,16.11092,18.5401245176,NA,NA,10,2020-11-27T15:00:00Z
SNA,2020,11,27,8,NA,NA,NA,40,12.658579999999999,14.567240692399997,NA,NA,10,2020-11-27T16:00:00Z
SNA,2020,11,27,9,NA,NA,NA,30,5.7539,6.621473041999999,NA,NA,10,2020-11-27T17:00:00Z
SNA,2020,11,27,10,62.1,7,11.03,60,9.20624,10.594356867199998,0,1019,10,2020-11-27T18:00:00Z
SNA,2020,11,27,11,62.1,5,10.07,30,11.5078,13.242946083999998,0,1018.6,10,2020-11-27T19:00:00Z
SNA,2020,11,27,12,62.1,5,10.07,20,9.20624,10.594356867199998,0,1019.2,10,2020-11-27T20:00:00Z
SNA,2020,11,27,13,63,3.9,9.28,70,17.261699999999998,19.864419125999994,0,1019.5,10,2020-11-27T21:00:00Z
SNA,2020,11,27,14,62.1,5,10.07,50,8.05546,9.2700622588,0,1020.2,10,2020-11-27T22:00:00Z
